5.074681524968537269e+05
5.600505134918763069e+05
5.820518094061950687e+05
5.882467867392092012e+05
6.046192649297347525e+05
6.256724594075491186e+05
6.321178272213264136e+05
6.420525311645579059e+05
6.389831612210944295e+05
6.520324439451755024e+05
6.538583970789286541e+05
6.542476241037335712e+05
6.514363172439795453e+05
6.562910626415298320e+05
6.546252704554687953e+05
6.632411680657690158e+05
6.639043146282369271e+05
6.780440228291715030e+05
6.718889689334627474e+05
6.707667029359724838e+05
6.704790560690329876e+05
6.748102063643722795e+05
6.670085034350256901e+05
6.691839723518628161e+05
6.648268866105686175e+05
6.622307500780669507e+05
6.781246667447598884e+05
6.810466988640732598e+05
6.713479639371102676e+05
6.826760564368239138e+05
6.837771830431635026e+05
6.865524531042028684e+05
6.822321864133432973e+05
6.766918133587695193e+05
6.844334208187723998e+05
6.786393731509528589e+05
6.791134708266608650e+05
6.810257672652550973e+05
6.753683696631060448e+05
6.829135304640358081e+05
6.732491146318403771e+05
6.815934864858863875e+05
6.839780573176841717e+05
6.788106815564403078e+05
6.773469046061144909e+05
6.796966602836884558e+05
6.882659250726301689e+05
6.908958351066998439e+05
6.922043361616050825e+05
6.901356665731950197e+05
